storm_id,name,year,month,day,hour,status,lat,lon,wind_knots,pressure_mb,datetime
AL061966,FAITH,1966,8,26,18,TS,19.0,-63.7,60,994.0,1966-08-26 18:00:00
AL061966,FAITH,1966,8,27,6,TS,20.4,-66.3,60,993.0,1966-08-27 06:00:00
AL061966,FAITH,1966,8,27,12,HU,21.0,-67.5,65,989.0,1966-08-27 12:00:00
AL061966,FAITH,1966,8,27,18,HU,21.7,-68.9,70,983.0,1966-08-27 18:00:00
AL061966,FAITH,1966,8,28,0,HU,22.2,-70.0,75,979.0,1966-08-28 00:00:00
AL061966,FAITH,1966,8,28,6,HU,22.7,-70.4,80,973.0,1966-08-28 06:00:00
AL061966,FAITH,1966,8,28,12,HU,23.3,-70.7,95,962.0,1966-08-28 12:00:00
AL061966,FAITH,1966,8,28,18,HU,23.8,-71.0,100,957.0,1966-08-28 18:00:00
AL061966,FAITH,1966,8,29,0,HU,24.2,-71.1,100,955.0,1966-08-29 00:00:00
AL061966,FAITH,1966,8,29,6,HU,24.6,-71.1,95,960.0,1966-08-29 06:00:00
AL061966,FAITH,1966,8,29,12,HU,25.0,-71.1,90,963.0,1966-08-29 12:00:00
AL061966,FAITH,1966,8,29,18,HU,25.4,-71.2,90,963.0,1966-08-29 18:00:00
AL061966,FAITH,1966,8,30,0,HU,25.8,-71.5,90,963.0,1966-08-30 00:00:00
AL061966,FAITH,1966,8,30,6,HU,26.3,-71.9,85,965.0,1966-08-30 06:00:00
AL061966,FAITH,1966,8,30,12,HU,26.9,-72.3,85,966.0,1966-08-30 12:00:00
AL061966,FAITH,1966,8,30,18,HU,27.4,-72.9,85,967.0,1966-08-30 18:00:00
AL061966,FAITH,1966,8,31,0,HU,28.0,-73.2,85,967.0,1966-08-31 00:00:00
AL061966,FAITH,1966,8,31,6,HU,28.7,-73.4,80,973.0,1966-08-31 06:00:00
AL061966,FAITH,1966,8,31,18,HU,30.5,-73.3,90,963.0,1966-08-31 18:00:00
AL061966,FAITH,1966,9,1,6,HU,32.9,-71.4,90,963.0,1966-09-01 06:00:00
AL061966,FAITH,1966,9,1,12,HU,34.0,-70.3,90,963.0,1966-09-01 12:00:00
AL061966,FAITH,1966,9,1,18,HU,35.0,-69.2,95,957.0,1966-09-01 18:00:00
AL061966,FAITH,1966,9,2,0,HU,35.8,-68.0,95,958.0,1966-09-02 00:00:00
AL061966,FAITH,1966,9,2,6,HU,36.5,-66.8,95,960.0,1966-09-02 06:00:00
AL061966,FAITH,1966,9,3,6,HU,37.5,-57.0,105,950.0,1966-09-03 06:00:00
AL061966,FAITH,1966,9,4,12,EX,47.5,-40.0,90,954.0,1966-09-04 12:00:00
AL071966,GRETA,1966,9,2,0,TD,14.9,-50.6,25,1011.0,1966-09-02 00:00:00
AL071966,GRETA,1966,9,3,0,TD,16.4,-53.7,30,1010.0,1966-09-03 00:00:00
AL071966,GRETA,1966,9,3,12,TD,16.5,-55.0,30,1013.0,1966-09-03 12:00:00
AL071966,GRETA,1966,9,4,12,TS,18.8,-58.0,40,1009.0,1966-09-04 12:00:00
AL071966,GRETA,1966,9,4,18,TS,19.8,-59.0,45,1004.0,1966-09-04 18:00:00
AL071966,GRETA,1966,9,5,18,TS,21.8,-62.6,35,1007.0,1966-09-05 18:00:00
AL071966,GRETA,1966,9,6,0,TS,22.2,-63.7,35,1007.0,1966-09-06 00:00:00
AL071966,GRETA,1966,9,6,6,TD,22.9,-65.1,30,1009.0,1966-09-06 06:00:00
AL071966,GRETA,1966,9,6,12,TD,23.7,-66.7,25,1011.0,1966-09-06 12:00:00
AL071966,GRETA,1966,9,6,18,TD,24.6,-68.2,25,1011.0,1966-09-06 18:00:00
AL071966,GRETA,1966,9,7,12,TD,26.7,-71.5,20,1013.0,1966-09-07 12:00:00
AL071966,GRETA,1966,9,7,18,TD,27.5,-72.3,20,1014.0,1966-09-07 18:00:00
AL081966,HALLIE,1966,9,21,0,TS,21.5,-95.4,50,997.0,1966-09-21 00:00:00
AL081966,HALLIE,1966,9,21,18,TD,20.4,-96.2,30,1008.0,1966-09-21 18:00:00
AL091966,INEZ,1966,9,24,12,TS,14.4,-47.9,35,1009.0,1966-09-24 12:00:00
AL091966,INEZ,1966,9,24,18,TS,14.8,-48.9,40,1008.0,1966-09-24 18:00:00
AL091966,INEZ,1966,9,25,12,TS,15.5,-51.6,50,1000.0,1966-09-25 12:00:00
AL091966,INEZ,1966,9,25,18,TS,15.6,-52.5,50,1000.0,1966-09-25 18:00:00
AL091966,INEZ,1966,9,26,12,HU,15.8,-56.0,65,995.0,1966-09-26 12:00:00
AL091966,INEZ,1966,9,26,18,HU,15.9,-57.0,80,982.0,1966-09-26 18:00:00
AL091966,INEZ,1966,9,27,6,HU,16.0,-59.1,100,965.0,1966-09-27 06:00:00
AL091966,INEZ,1966,9,27,12,HU,16.1,-60.3,105,961.0,1966-09-27 12:00:00
AL091966,INEZ,1966,9,27,17,HU,16.2,-61.6,110,958.0,1966-09-27 17:00:00
AL091966,INEZ,1966,9,27,18,HU,16.2,-61.7,110,958.0,1966-09-27 18:00:00
AL091966,INEZ,1966,9,28,0,HU,16.3,-63.0,100,964.0,1966-09-28 00:00:00
AL091966,INEZ,1966,9,28,6,HU,16.5,-64.4,115,955.0,1966-09-28 06:00:00
AL091966,INEZ,1966,9,28,18,HU,17.0,-67.2,140,927.0,1966-09-28 18:00:00
AL091966,INEZ,1966,9,29,0,HU,17.1,-68.5,140,928.0,1966-09-29 00:00:00
AL091966,INEZ,1966,9,30,0,HU,18.7,-73.5,80,987.0,1966-09-30 00:00:00
AL091966,INEZ,1966,10,2,18,TS,24.1,-79.6,55,999.0,1966-10-02 18:00:00
AL091966,INEZ,1966,10,3,0,TS,24.5,-79.2,60,995.0,1966-10-03 00:00:00
AL091966,INEZ,1966,10,3,6,TS,24.9,-78.9,60,989.0,1966-10-03 06:00:00
AL091966,INEZ,1966,10,3,12,HU,25.2,-78.6,65,985.0,1966-10-03 12:00:00
AL091966,INEZ,1966,10,3,18,HU,25.5,-78.5,65,986.0,1966-10-03 18:00:00
AL091966,INEZ,1966,10,4,0,HU,25.5,-78.5,65,985.0,1966-10-04 00:00:00
AL091966,INEZ,1966,10,4,6,HU,25.5,-79.0,65,988.0,1966-10-04 06:00:00
AL091966,INEZ,1966,10,4,12,HU,25.2,-79.6,75,987.0,1966-10-04 12:00:00
AL091966,INEZ,1966,10,4,18,HU,25.0,-80.5,85,984.0,1966-10-04 18:00:00
AL091966,INEZ,1966,10,4,23,HU,24.7,-81.3,85,988.0,1966-10-04 23:00:00
AL091966,INEZ,1966,10,5,0,HU,24.6,-81.4,85,988.0,1966-10-05 00:00:00
AL091966,INEZ,1966,10,5,2,HU,24.6,-81.8,85,988.0,1966-10-05 02:00:00
AL091966,INEZ,1966,10,5,6,HU,24.5,-82.3,85,985.0,1966-10-05 06:00:00
AL091966,INEZ,1966,10,5,18,HU,24.3,-83.7,85,980.0,1966-10-05 18:00:00
AL091966,INEZ,1966,10,6,0,HU,24.0,-84.3,85,977.0,1966-10-06 00:00:00
AL091966,INEZ,1966,10,6,6,HU,23.7,-85.0,85,974.0,1966-10-06 06:00:00
AL091966,INEZ,1966,10,6,12,HU,23.3,-85.7,85,974.0,1966-10-06 12:00:00
AL091966,INEZ,1966,10,6,18,HU,22.8,-86.4,85,974.0,1966-10-06 18:00:00
AL091966,INEZ,1966,10,7,0,HU,22.3,-87.2,100,961.0,1966-10-07 00:00:00
AL091966,INEZ,1966,10,7,18,HU,21.6,-90.0,85,972.0,1966-10-07 18:00:00
AL091966,INEZ,1966,10,8,12,HU,21.8,-93.1,115,953.0,1966-10-08 12:00:00
AL091966,INEZ,1966,10,8,18,HU,22.0,-93.9,115,956.0,1966-10-08 18:00:00
AL091966,INEZ,1966,10,9,0,HU,22.2,-94.7,115,948.0,1966-10-09 00:00:00
AL091966,INEZ,1966,10,9,6,HU,22.6,-95.2,115,951.0,1966-10-09 06:00:00
AL091966,INEZ,1966,10,9,12,HU,22.7,-95.6,110,951.0,1966-10-09 12:00:00
AL091966,INEZ,1966,10,9,18,HU,22.9,-96.0,100,961.0,1966-10-09 18:00:00
AL091966,INEZ,1966,10,10,0,HU,23.0,-96.4,100,960.0,1966-10-10 00:00:00
AL091966,INEZ,1966,10,10,6,HU,23.0,-97.0,100,962.0,1966-10-10 06:00:00
AL091966,INEZ,1966,10,10,12,HU,22.8,-97.8,100,961.0,1966-10-10 12:00:00
AL101966,JUDITH,1966,9,29,12,TS,13.4,-58.0,40,1009.0,1966-09-29 12:00:00
AL101966,JUDITH,1966,9,29,18,TS,13.6,-59.7,40,1007.0,1966-09-29 18:00:00
AL111966,LOIS,1966,11,5,18,EX,24.9,-55.7,40,998.0,1966-11-05 18:00:00
AL111966,LOIS,1966,11,6,0,SS,24.5,-55.2,40,998.0,1966-11-06 00:00:00
AL111966,LOIS,1966,11,6,18,SS,23.9,-53.7,50,995.0,1966-11-06 18:00:00
AL111966,LOIS,1966,11,7,18,HU,24.2,-51.0,65,986.0,1966-11-07 18:00:00
AL111966,LOIS,1966,11,9,12,HU,35.8,-38.6,75,983.0,1966-11-09 12:00:00
AL111966,LOIS,1966,11,9,18,HU,37.3,-37.0,70,989.0,1966-11-09 18:00:00
AL111966,LOIS,1966,11,10,12,HU,41.6,-32.1,65,988.0,1966-11-10 12:00:00
AL121966,UNNAMED,1966,6,29,12,TS,22.5,-82.5,35,1008.0,1966-06-29 12:00:00
AL121966,UNNAMED,1966,6,29,18,TS,23.2,-82.5,40,1007.0,1966-06-29 18:00:00
AL121966,UNNAMED,1966,6,30,0,TS,23.9,-82.5,40,1004.0,1966-06-30 00:00:00
AL121966,UNNAMED,1966,6,30,6,TS,24.6,-82.5,40,1005.0,1966-06-30 06:00:00
AL121966,UNNAMED,1966,7,1,0,TS,26.3,-82.7,40,1004.0,1966-07-01 00:00:00
AL121966,UNNAMED,1966,7,1,12,TS,27.6,-83.0,40,1006.0,1966-07-01 12:00:00
AL131966,UNNAMED,1966,7,26,6,TD,28.8,-90.0,25,1007.0,1966-07-26 06:00:00
AL161966,UNNAMED,1966,11,15,6,TS,29.7,-29.6,50,997.0,1966-11-15 06:00:00
AL161966,UNNAMED,1966,11,15,18,TS,31.5,-30.9,55,994.0,1966-11-15 18:00:00
AL171966,UNNAMED,1966,11,22,0,TS,27.1,-42.2,35,1004.0,1966-11-22 00:00:00
AL171966,UNNAMED,1966,11,22,6,TS,27.5,-41.5,35,1002.0,1966-11-22 06:00:00
AL171966,UNNAMED,1966,11,23,18,TS,32.7,-40.9,50,997.0,1966-11-23 18:00:00
AL011967,UNNAMED,1967,6,10,12,TD,17.0,-85.0,25,1006.0,1967-06-10 12:00:00
AL011967,UNNAMED,1967,6,11,0,TD,17.6,-85.0,25,1004.0,1967-06-11 00:00:00
AL011967,UNNAMED,1967,6,11,12,TD,18.1,-85.3,25,1004.0,1967-06-11 12:00:00
AL031967,UNNAMED,1967,6,17,0,TS,30.4,-77.5,35,1006.0,1967-06-17 00:00:00
AL031967,UNNAMED,1967,6,17,6,TS,31.3,-78.2,35,1006.0,1967-06-17 06:00:00
AL031967,UNNAMED,1967,6,17,12,TS,32.3,-78.6,35,1006.0,1967-06-17 12:00:00
AL031967,UNNAMED,1967,6,17,18,TS,33.1,-78.5,35,1009.0,1967-06-17 18:00:00
AL111967,ARLENE,1967,8,30,12,TS,20.6,-44.3,45,1001.0,1967-08-30 12:00:00
AL111967,ARLENE,1967,8,30,18,TS,21.1,-45.5,45,1001.0,1967-08-30 18:00:00
AL111967,ARLENE,1967,8,31,18,TS,25.8,-51.0,40,1008.0,1967-08-31 18:00:00
AL111967,ARLENE,1967,9,1,12,TS,29.7,-53.8,45,1009.0,1967-09-01 12:00:00
AL111967,ARLENE,1967,9,2,0,TS,31.9,-56.3,50,1007.0,1967-09-02 00:00:00
AL111967,ARLENE,1967,9,2,12,TS,34.6,-56.9,60,999.0,1967-09-02 12:00:00
AL111967,ARLENE,1967,9,3,0,HU,37.6,-55.8,70,990.0,1967-09-03 00:00:00
AL111967,ARLENE,1967,9,4,0,HU,44.5,-51.0,80,982.0,1967-09-04 00:00:00
AL121967,CHLOE,1967,9,5,12,TD,15.9,-23.1,30,1008.0,1967-09-05 12:00:00
AL121967,CHLOE,1967,9,5,18,TD,16.1,-24.5,30,1007.0,1967-09-05 18:00:00
AL121967,CHLOE,1967,9,9,18,TS,26.5,-39.8,55,997.0,1967-09-09 18:00:00
AL121967,CHLOE,1967,9,10,18,TS,26.3,-43.9,55,998.0,1967-09-10 18:00:00
AL121967,CHLOE,1967,9,11,18,HU,26.2,-48.6,65,987.0,1967-09-11 18:00:00
AL121967,CHLOE,1967,9,12,18,HU,27.6,-50.5,90,964.0,1967-09-12 18:00:00
AL121967,CHLOE,1967,9,13,18,HU,28.7,-51.8,95,958.0,1967-09-13 18:00:00
AL121967,CHLOE,1967,9,14,18,HU,30.8,-54.1,95,958.0,1967-09-14 18:00:00
AL121967,CHLOE,1967,9,15,18,HU,34.5,-57.2,80,973.0,1967-09-15 18:00:00
AL121967,CHLOE,1967,9,16,18,HU,38.9,-57.8,85,970.0,1967-09-16 18:00:00
AL121967,CHLOE,1967,9,17,18,HU,41.9,-50.7,90,967.0,1967-09-17 18:00:00
AL121967,CHLOE,1967,9,18,18,HU,43.4,-38.5,85,969.0,1967-09-18 18:00:00
AL131967,BEULAH,1967,9,5,18,TD,13.4,-57.6,25,1010.0,1967-09-05 18:00:00
AL131967,BEULAH,1967,9,7,0,TD,13.5,-60.2,30,1006.0,1967-09-07 00:00:00
AL131967,BEULAH,1967,9,7,12,TS,13.9,-60.8,35,1006.0,1967-09-07 12:00:00
AL131967,BEULAH,1967,9,8,12,TS,14.6,-62.2,60,996.0,1967-09-08 12:00:00
AL131967,BEULAH,1967,9,8,18,HU,14.8,-62.9,75,989.0,1967-09-08 18:00:00
AL131967,BEULAH,1967,9,9,18,HU,16.3,-66.1,110,950.0,1967-09-09 18:00:00
AL131967,BEULAH,1967,9,10,0,HU,16.7,-66.8,125,940.0,1967-09-10 00:00:00
AL131967,BEULAH,1967,9,10,12,HU,17.5,-68.3,110,947.0,1967-09-10 12:00:00
AL131967,BEULAH,1967,9,10,18,HU,17.7,-69.0,105,951.0,1967-09-10 18:00:00
AL131967,BEULAH,1967,9,11,0,HU,17.8,-69.9,95,967.0,1967-09-11 00:00:00
AL131967,BEULAH,1967,9,11,18,HU,17.5,-72.5,75,978.0,1967-09-11 18:00:00
AL131967,BEULAH,1967,9,12,6,TS,17.5,-74.2,55,997.0,1967-09-12 06:00:00
AL131967,BEULAH,1967,9,12,12,TS,17.4,-75.1,45,1000.0,1967-09-12 12:00:00
AL131967,BEULAH,1967,9,12,18,TS,16.5,-76.2,45,998.0,1967-09-12 18:00:00
AL131967,BEULAH,1967,9,13,0,TS,16.2,-76.8,35,1004.0,1967-09-13 00:00:00
AL131967,BEULAH,1967,9,13,6,TS,15.9,-77.3,40,1002.0,1967-09-13 06:00:00
AL131967,BEULAH,1967,9,13,12,TS,15.8,-77.8,45,997.0,1967-09-13 12:00:00
AL131967,BEULAH,1967,9,13,18,TS,15.8,-78.2,45,997.0,1967-09-13 18:00:00
AL131967,BEULAH,1967,9,14,0,TS,15.9,-78.6,45,996.0,1967-09-14 00:00:00
AL131967,BEULAH,1967,9,14,6,TS,16.0,-79.1,45,998.0,1967-09-14 06:00:00
AL131967,BEULAH,1967,9,14,12,TS,16.4,-79.5,60,991.0,1967-09-14 12:00:00
AL131967,BEULAH,1967,9,14,18,HU,16.8,-80.1,65,989.0,1967-09-14 18:00:00
AL131967,BEULAH,1967,9,15,0,HU,17.2,-81.0,70,985.0,1967-09-15 00:00:00
AL131967,BEULAH,1967,9,15,12,HU,18.0,-82.5,75,980.0,1967-09-15 12:00:00
AL131967,BEULAH,1967,9,15,18,HU,18.4,-83.2,80,978.0,1967-09-15 18:00:00
AL131967,BEULAH,1967,9,16,0,HU,18.7,-83.8,85,975.0,1967-09-16 00:00:00
AL131967,BEULAH,1967,9,16,6,HU,19.1,-84.5,90,970.0,1967-09-16 06:00:00
AL131967,BEULAH,1967,9,16,12,HU,19.5,-85.1,95,964.0,1967-09-16 12:00:00
AL131967,BEULAH,1967,9,16,18,HU,19.8,-85.7,95,967.0,1967-09-16 18:00:00
AL131967,BEULAH,1967,9,17,3,HU,20.5,-86.8,110,954.0,1967-09-17 03:00:00
AL131967,BEULAH,1967,9,18,0,HU,21.5,-90.7,75,978.0,1967-09-18 00:00:00
AL131967,BEULAH,1967,9,18,6,HU,21.7,-91.7,80,978.0,1967-09-18 06:00:00
AL131967,BEULAH,1967,9,18,12,HU,21.9,-92.7,85,970.0,1967-09-18 12:00:00
AL131967,BEULAH,1967,9,18,18,HU,22.1,-93.6,90,967.0,1967-09-18 18:00:00
AL131967,BEULAH,1967,9,19,0,HU,22.4,-94.3,95,963.0,1967-09-19 00:00:00
AL131967,BEULAH,1967,9,19,6,HU,22.9,-94.9,110,949.0,1967-09-19 06:00:00
AL131967,BEULAH,1967,9,19,18,HU,23.7,-96.0,135,923.0,1967-09-19 18:00:00
AL131967,BEULAH,1967,9,20,0,HU,24.3,-96.3,140,923.0,1967-09-20 00:00:00
AL131967,BEULAH,1967,9,20,6,HU,25.1,-96.6,125,931.0,1967-09-20 06:00:00
AL131967,BEULAH,1967,9,20,12,HU,25.9,-97.2,110,940.0,1967-09-20 12:00:00
AL131967,BEULAH,1967,9,20,18,HU,26.5,-97.8,85,952.0,1967-09-20 18:00:00
AL131967,BEULAH,1967,9,24,0,TD,21.5,-97.5,30,1001.0,1967-09-24 00:00:00
AL141967,DORIA,1967,9,8,0,TD,28.3,-77.5,30,1007.0,1967-09-08 00:00:00
AL141967,DORIA,1967,9,8,12,TD,27.8,-78.5,30,1007.0,1967-09-08 12:00:00
AL141967,DORIA,1967,9,9,0,TD,27.6,-79.1,30,1007.0,1967-09-09 00:00:00
AL141967,DORIA,1967,9,9,12,TS,27.9,-79.1,35,1004.0,1967-09-09 12:00:00
AL141967,DORIA,1967,9,10,0,TS,29.0,-78.1,50,997.0,1967-09-10 00:00:00
AL141967,DORIA,1967,9,10,18,HU,33.2,-75.1,70,984.0,1967-09-10 18:00:00
AL141967,DORIA,1967,9,11,0,HU,34.2,-73.6,70,987.0,1967-09-11 00:00:00
AL141967,DORIA,1967,9,11,12,TS,35.9,-70.7,55,999.0,1967-09-11 12:00:00
AL141967,DORIA,1967,9,11,18,TS,36.2,-69.2,55,998.0,1967-09-11 18:00:00
AL141967,DORIA,1967,9,13,0,HU,36.8,-64.9,70,989.0,1967-09-13 00:00:00
AL141967,DORIA,1967,9,13,18,HU,37.1,-64.9,75,983.0,1967-09-13 18:00:00
AL141967,DORIA,1967,9,14,18,HU,38.0,-66.5,85,973.0,1967-09-14 18:00:00
AL141967,DORIA,1967,9,15,18,HU,37.9,-70.5,80,975.0,1967-09-15 18:00:00
AL141967,DORIA,1967,9,16,0,HU,37.9,-71.9,75,981.0,1967-09-16 00:00:00
AL141967,DORIA,1967,9,16,6,HU,37.9,-73.3,70,986.0,1967-09-16 06:00:00
AL141967,DORIA,1967,9,16,18,TS,37.3,-75.3,60,990.0,1967-09-16 18:00:00
AL141967,DORIA,1967,9,17,12,TD,34.7,-76.3,30,1006.0,1967-09-17 12:00:00
AL141967,DORIA,1967,9,18,0,TD,33.1,-76.0,30,1006.0,1967-09-18 00:00:00
AL141967,DORIA,1967,9,18,12,TD,31.9,-75.0,30,1006.0,1967-09-18 12:00:00
AL141967,DORIA,1967,9,18,18,TD,31.5,-74.5,30,1006.0,1967-09-18 18:00:00
AL141967,DORIA,1967,9,20,0,LO,29.5,-71.5,25,1010.0,1967-09-20 00:00:00
AL151967,UNNAMED,1967,9,25,12,TD,16.3,-51.4,25,1012.0,1967-09-25 12:00:00
AL161967,UNNAMED,1967,9,29,18,TS,14.5,-41.0,35,1004.0,1967-09-29 18:00:00
AL181967,EDITH,1967,9,26,18,TD,12.6,-48.4,30,1005.0,1967-09-26 18:00:00
AL181967,EDITH,1967,9,27,12,TD,13.1,-51.3,30,1010.0,1967-09-27 12:00:00
AL181967,EDITH,1967,9,27,18,TD,13.5,-52.1,30,1008.0,1967-09-27 18:00:00
AL181967,EDITH,1967,9,28,0,TS,13.9,-53.0,35,1005.0,1967-09-28 00:00:00
AL181967,EDITH,1967,9,28,6,TS,14.2,-54.0,40,1001.0,1967-09-28 06:00:00
AL181967,EDITH,1967,9,28,12,TS,14.4,-55.0,40,1002.0,1967-09-28 12:00:00
AL181967,EDITH,1967,9,28,18,TS,14.5,-56.0,45,1000.0,1967-09-28 18:00:00
AL181967,EDITH,1967,9,29,12,TS,14.7,-58.2,35,1007.0,1967-09-29 12:00:00
AL181967,EDITH,1967,9,29,18,TS,14.8,-58.9,35,1005.0,1967-09-29 18:00:00
AL181967,EDITH,1967,9,30,12,TD,14.5,-61.9,30,1010.0,1967-09-30 12:00:00
AL191967,FERN,1967,10,2,18,HU,22.4,-93.4,65,987.0,1967-10-02 18:00:00
AL191967,FERN,1967,10,3,12,TS,22.8,-95.4,55,993.0,1967-10-03 12:00:00
AL191967,FERN,1967,10,3,18,TS,22.8,-96.2,50,996.0,1967-10-03 18:00:00
AL191967,FERN,1967,10,4,0,TS,22.8,-97.0,50,997.0,1967-10-04 00:00:00
AL211967,GINGER,1967,10,7,12,TD,20.0,-19.7,30,1011.0,1967-10-07 12:00:00
AL231967,UNNAMED,1967,10,14,6,SS,27.0,-71.5,40,1002.0,1967-10-14 06:00:00
AL241967,UNNAMED,1967,10,16,18,TD,14.1,-48.5,30,1006.0,1967-10-16 18:00:00
AL251967,HEIDI,1967,10,21,18,TS,24.5,-66.1,50,1005.0,1967-10-21 18:00:00
AL251967,HEIDI,1967,10,22,12,TS,28.1,-66.8,55,1006.0,1967-10-22 12:00:00
AL251967,HEIDI,1967,10,22,18,TS,29.4,-65.6,55,1006.0,1967-10-22 18:00:00
AL251967,HEIDI,1967,10,23,0,HU,30.7,-64.0,65,995.0,1967-10-23 00:00:00
AL251967,HEIDI,1967,10,23,12,HU,32.7,-60.0,65,994.0,1967-10-23 12:00:00
AL251967,HEIDI,1967,10,23,18,HU,32.9,-58.0,70,992.0,1967-10-23 18:00:00
AL251967,HEIDI,1967,10,24,12,HU,33.0,-52.9,65,999.0,1967-10-24 12:00:00
AL251967,HEIDI,1967,10,24,18,HU,33.0,-51.3,65,995.0,1967-10-24 18:00:00
AL251967,HEIDI,1967,10,25,12,HU,34.5,-48.5,75,988.0,1967-10-25 12:00:00
AL251967,HEIDI,1967,10,25,18,HU,35.0,-47.6,75,986.0,1967-10-25 18:00:00
AL251967,HEIDI,1967,10,26,12,HU,35.9,-46.1,75,985.0,1967-10-26 12:00:00
AL251967,HEIDI,1967,10,26,18,HU,36.2,-46.2,75,981.0,1967-10-26 18:00:00
AL251967,HEIDI,1967,10,27,12,HU,37.0,-46.3,65,991.0,1967-10-27 12:00:00
AL251967,HEIDI,1967,10,28,12,HU,38.8,-44.2,65,994.0,1967-10-28 12:00:00
AL251967,HEIDI,1967,10,29,12,TS,39.5,-44.4,60,999.0,1967-10-29 12:00:00
AL251967,HEIDI,1967,10,29,18,TS,39.2,-44.8,60,998.0,1967-10-29 18:00:00
AL251967,HEIDI,1967,10,30,18,TS,39.3,-46.7,60,996.0,1967-10-30 18:00:00
AL251967,HEIDI,1967,10,31,18,TS,43.0,-43.6,50,1005.0,1967-10-31 18:00:00
AL271967,UNNAMED,1967,6,21,12,TS,30.3,-74.1,40,1006.0,1967-06-21 12:00:00
AL271967,UNNAMED,1967,6,22,18,TD,32.4,-71.2,30,1013.0,1967-06-22 18:00:00
AL281967,UNNAMED,1967,9,3,18,TS,17.0,-29.8,35,1004.0,1967-09-03 18:00:00
AL011968,ABBY,1968,6,2,0,TD,18.5,-85.8,30,1005.0,1968-06-02 00:00:00
AL011968,ABBY,1968,6,2,18,TS,21.4,-84.8,40,1002.0,1968-06-02 18:00:00
AL011968,ABBY,1968,6,2,23,TS,21.9,-84.5,45,997.0,1968-06-02 23:00:00
AL011968,ABBY,1968,6,3,0,TS,22.1,-84.4,45,997.0,1968-06-03 00:00:00
AL011968,ABBY,1968,6,3,6,TS,23.0,-84.0,45,999.0,1968-06-03 06:00:00
AL011968,ABBY,1968,6,3,12,TS,24.0,-83.7,45,999.0,1968-06-03 12:00:00
AL011968,ABBY,1968,6,3,18,TS,24.5,-83.6,45,997.0,1968-06-03 18:00:00
AL011968,ABBY,1968,6,4,0,TS,25.0,-83.4,50,994.0,1968-06-04 00:00:00
AL011968,ABBY,1968,6,4,6,TS,25.8,-82.9,55,993.0,1968-06-04 06:00:00
AL011968,ABBY,1968,6,4,12,TS,26.7,-82.3,55,992.0,1968-06-04 12:00:00
AL011968,ABBY,1968,6,5,18,HU,28.2,-80.2,65,994.0,1968-06-05 18:00:00
AL011968,ABBY,1968,6,6,12,TS,29.2,-80.8,60,992.0,1968-06-06 12:00:00
AL011968,ABBY,1968,6,7,0,TS,30.6,-81.5,50,997.0,1968-06-07 00:00:00
AL011968,ABBY,1968,6,7,6,TS,31.4,-81.8,40,999.0,1968-06-07 06:00:00
AL011968,ABBY,1968,6,7,12,TS,32.0,-82.0,35,1002.0,1968-06-07 12:00:00
AL011968,ABBY,1968,6,7,18,TD,32.6,-82.1,30,1003.0,1968-06-07 18:00:00
AL021968,BRENDA,1968,6,19,18,TS,28.5,-81.1,35,1012.0,1968-06-19 18:00:00
AL021968,BRENDA,1968,6,20,18,TS,30.9,-78.7,35,1008.0,1968-06-20 18:00:00
AL021968,BRENDA,1968,6,21,12,TS,31.0,-75.2,40,1005.0,1968-06-21 12:00:00
AL021968,BRENDA,1968,6,21,18,TS,31.0,-74.3,55,995.0,1968-06-21 18:00:00
AL021968,BRENDA,1968,6,22,12,TS,31.5,-72.5,55,998.0,1968-06-22 12:00:00
AL021968,BRENDA,1968,6,22,18,TS,32.1,-71.9,60,997.0,1968-06-22 18:00:00
AL021968,BRENDA,1968,6,23,0,TS,32.7,-71.2,60,997.0,1968-06-23 00:00:00
AL021968,BRENDA,1968,6,23,6,TS,33.7,-70.1,60,995.0,1968-06-23 06:00:00
AL021968,BRENDA,1968,6,23,12,HU,34.6,-68.5,65,992.0,1968-06-23 12:00:00
AL021968,BRENDA,1968,6,24,0,HU,35.4,-64.3,70,991.0,1968-06-24 00:00:00
AL021968,BRENDA,1968,6,24,6,HU,35.4,-61.8,70,990.0,1968-06-24 06:00:00
AL021968,BRENDA,1968,6,24,12,HU,35.5,-59.3,70,990.0,1968-06-24 12:00:00
AL021968,BRENDA,1968,6,25,0,TS,35.8,-54.0,60,997.0,1968-06-25 00:00:00
AL021968,BRENDA,1968,6,25,12,TS,36.7,-48.9,60,994.0,1968-06-25 12:00:00
AL031968,CANDY,1968,6,23,18,TS,26.4,-96.6,50,1001.0,1968-06-23 18:00:00
AL031968,CANDY,1968,6,23,22,TS,27.8,-97.1,60,995.0,1968-06-23 22:00:00
AL031968,CANDY,1968,6,24,0,TS,28.3,-97.2,60,995.0,1968-06-24 00:00:00
AL051968,DOLLY,1968,8,10,12,TD,27.0,-80.4,30,1012.0,1968-08-10 12:00:00
AL051968,DOLLY,1968,8,11,0,TS,29.5,-80.4,35,1011.0,1968-08-11 00:00:00
AL051968,DOLLY,1968,8,11,12,TS,31.9,-78.8,40,1004.0,1968-08-11 12:00:00
AL051968,DOLLY,1968,8,12,12,HU,35.0,-71.3,65,994.0,1968-08-12 12:00:00
AL051968,DOLLY,1968,8,13,0,HU,36.4,-66.6,75,985.0,1968-08-13 00:00:00
AL051968,DOLLY,1968,8,13,12,TS,37.6,-62.0,60,995.0,1968-08-13 12:00:00
